nearest_station,day_type,ridership,ridership_share_within_day_type,crime_share_within_day_type,station_day_share,hour,hour_share,system_expected_crimes_this_hour,estimated_station_agents,baseline_expected_count,baseline_prob,baseline_rate_per_agent,lookup_key
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,11,0.05599516588495957,0.5840336134453782,64.38126543455411,0.08294456997242201,0.07959783627649342,0.0012883339495204265,3rd St/Convention | Weekday | 11
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,12,0.05760653756510229,0.6008403361344538,66.23396372044056,0.08533146407234782,0.08179211896865446,0.0012883339495204265,3rd St/Convention | Weekday | 12
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,13,0.05743389059937272,0.5990396158463386,66.03546033266701,0.08507572541878435,0.08155726769247351,0.0012883339495204265,3rd St/Convention | Weekday | 13
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,14,0.05898771329093891,0.6152460984393757,67.82199082262893,0.08737737330085565,0.08366876856418415,0.0012883339495204265,3rd St/Convention | Weekday | 14
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,15,0.062066584179783044,0.6473589435774311,71.36196790459056,0.09193804595607107,0.0878383401019025,0.0012883339495204265,3rd St/Convention | Weekday | 15
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,16,0.05285874600753892,0.5513205282112845,60.775120556667986,0.07829865109935212,0.07531177385348053,0.0012883339495204265,3rd St/Convention | Weekday | 16
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,17,0.05006762006157742,0.5222088835534213,57.56598245432895,0.07416420953340919,0.07148079038422439,0.0012883339495204263,3rd St/Convention | Weekday | 17
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,18,0.04399620176675395,0.45888355342136855,50.58527998429251,0.06517073354976015,0.06309251182002851,0.0012883339495204265,3rd St/Convention | Weekday | 18
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,19,0.03959370414064973,0.4129651860744298,45.52344359606703,0.0586493978838914,0.056962657908364855,0.0012883339495204265,3rd St/Convention | Weekday | 19
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,20,0.04022674301499151,0.41956782713085233,46.25128935123671,0.05958710628029083,0.05784653746675472,0.0012883339495204265,3rd St/Convention | Weekday | 20
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,21,0.0420970851437286,0.43907563025210083,48.40174271878348,0.06235760836056187,0.06045316309647064,0.0012883339495204265,3rd St/Convention | Weekday | 21
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,22,0.039392282680631885,0.4108643457382953,45.29185631033123,0.058351036121400676,0.056681249646238885,0.0012883339495204265,3rd St/Convention | Weekday | 22
3rd St/Convention,Weekday,1149.764705882353,0.16155187661688253,0.09644628437922695,0.14202019894558587,23,0.034471844157338935,0.3595438175270108,39.63450975878511,0.0510624844948415,0.049780705295206285,0.0012883339495204265,3rd St/Convention | Weekday | 23
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,0,0.03162316922280091,0.32983193277310924,19.298504064820474,0.029872206731904417,0.029430442120682354,0.0015479027095348236,7th Street | Weekday | 0
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,1,0.03392512876586194,0.3538415366146459,20.70330872831969,0.032046707676902014,0.03153865355688168,0.0015479027095348238,7th Street | Weekday | 1
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,2,0.038644145829137055,0.4030612244897959,23.58315828849308,0.03650443461414707,0.035846181763318774,0.0015479027095348233,7th Street | Weekday | 2
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,3,0.019048715218830028,0.19867947178871548,11.624758590456008,0.01799399531985507,0.017833070061142653,0.0015479027095348238,7th Street | Weekday | 3
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,4,0.010905533335251632,0.1137454981992797,6.655262093327533,0.01030169822692609,0.010248817476704586,0.0015479027095348236,7th Street | Weekday | 4
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,5,0.008747446263631917,0.09123649459783914,5.338257721297019,0.008263103590990849,0.008229057989161181,0.0015479027095348236,7th Street | Weekday | 5
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,6,0.017235922078669468,0.1797719087635054,10.518474917950376,0.01628157582566947,0.01614974739784425,0.0015479027095348236,7th Street | Weekday | 6
7th Street,Weekday,610.2647058823529,0.08574746464554629,0.10181579702422429,0.0905679643591497,7,0.042845221995223434,0.44687875150060025,26.14692679937915,0.04047289883876768,0.039664809642422916,0.0015479027095348238,7th Street | Weekday | 7
