OBJECTID,GEOID,Minor_pct,Poverty_pct,Senior_pct,BIPOC_pct,ZeroCar_pct,Disability_pct,LEP_pct,Score_State,Score_Division,Score_MPO,Score_County,Key_CountyFIPS,Key_DivNbr,Key_MPO,GlobalID,Shape__Area,Shape__Length
3946,371830537302,0.162393162,0.087481146,0.026143791,0.323780794,0,0.008484848,0,9.5,8,9.5,8,183,5,Capital Area MPO,b510bfe8-1e43-4124-aba6-8ab9c4436ce9,5.57560547349567E-05,0.0418772150123753
3947,371830540223,0.222483537,0.02116651,0.192850423,0.819379116,0,0.1692607,0.184365782,12.5,12.5,13.5,13.5,183,5,Capital Area MPO,275d896c-0efa-4eef-9633-948867d02c37,0.000144548894468244,0.0566956538386038
3948,370670008011,0.086470588,0.152058824,0.007941176,0.859705882,0.551282051,0.15497076,0.020232074,14,14,14,14,67,9,Winston Salem Urban Area MPO,660fea16-03d5-4171-ac8e-26ab4f4a7f73,0.000237419548739126,0.0949401531175434
3949,371539708005,0.221304707,0.363336086,0.324525186,0.587943848,0,0.14628821,0,10,11,9,9,153,8,Lumber River RPO,e1615349-1ca8-4d33-9c25-4b4fb89bfe5b,0.00962197784701857,0.452591107324639
3950,371619608004,0.316787004,0.692238267,0.180505415,0.311371841,0.118,0.304926764,0.026666667,16.5,16,17,16,161,13,Isothermal RPO,8e162e6e-8c06-476c-bc4d-8e450741278c,0.000185707199307217,0.0599129780160119
3951,370670031081,0.232375086,0.444558522,0.171457906,0.468172485,0.017982018,0.096069869,0.127932551,13,13,13,12,67,9,Winston Salem Urban Area MPO,93880e16-93aa-48d8-bd84-aba7498afb9a,0.000728413945807915,0.149591757571185
3952,370670032012,0.131416838,0.277207392,0.226899384,0.390143737,0,0.11686747,0.003285871,9.5,9.5,8.5,8.5,67,9,Winston Salem Urban Area MPO,47b75278-f34e-4d39-b5ca-685041b94f31,0.000145252559605069,0.0739602691690666
3953,370570617051,0.228929385,0.257972665,0.088838269,0.051822323,0,0.25,0,10.5,11.5,11.5,10.5,57,9,High Point Urban Area MPO,92221179-5c64-4f45-b0c9-5ee9994d32dd,0.00233449089341775,0.326619082572392
3954,370570603033,0.166353383,0.168233083,0.182330827,0.114661654,0,0.200228833,0,8.5,8.5,8.5,8.5,57,9,Winston Salem Urban Area MPO,ad9cd6fd-b546-4503-84b2-06995e254705,0.0011691620302372,0.167377384602534
3955,371290112001,0.042016807,0.12605042,0.24789916,0.147058824,0,0.06993007,0,6.5,6.5,6.5,6.5,129,3,Wilmington Urban Area MPO,dd3892c8-8ac1-4e61-bbdd-3bbc475ec9db,2.57904116551799E-05,0.0210997674204804
3956,370210026062,0.354,0.145,0.218,0.413,0,0.128482972,0.008948546,10.5,11.5,11.5,11.5,21,13,French Broad River MPO,32ddd09c-c6c4-4f4d-b6a7-6062a7edad3f,0.000589211895430708,0.131187992275443
3957,370210027012,0.095273818,0.143285821,0.27831958,0.059264816,0.020989505,0.245748299,0,8.5,8.5,9.5,9.5,21,13,French Broad River MPO,763f2e81-1fc3-4f37-9526-408ea69aed85,0.000527677690797645,0.164076617497216
3958,370210028032,0.105786618,0.386980108,0.141952984,0.021699819,0.221574344,0.432432432,0,12,12,12,12,21,13,French Broad River MPO,6849f3a3-0e3e-44a9-9ced-ff0156f828bd,0.000495062013897041,0.147478750175872
3959,370210032021,0.092054264,0.088178295,0.343023256,0.058139535,0.014028056,0.128996692,0,6.5,6.5,6.5,7.5,21,13,French Broad River MPO,28373170-b9ae-4380-bc4f-1a360e695e31,0.00200088860219694,0.202203258159261
3960,370210032023,0.191791045,0.16119403,0.238059701,0.1,0.023483366,0.297560976,0,10.5,9.5,10.5,10.5,21,13,French Broad River MPO,9dd69a1a-3bae-490c-8672-8e51021d022b,0.000548057305877592,0.127594957281824
3961,370210032032,0.193869097,0.018227009,0.050538525,0.144159072,0,0.179749716,0.063794532,10,11,12,11,21,13,French Broad River MPO,79ff5ae5-b2e2-4ce2-9bdd-a61bab973243,0.000586188425586442,0.105775564694602
3962,370210032051,0.101325019,0.328916602,0.346843336,0.085736555,0.027696793,0.233856894,0.003231018,9.5,9.5,13.5,10.5,21,13,Land-of-Sky RPO,e5598199-e865-48c4-b988-69aeebd70d36,0.0102390222239137,0.590092063885434
3963,370690608012,0.112490303,0.371605896,0.24359969,0.431730023,0.065279092,0.364872213,0.010309278,12.5,13.5,13.5,13.5,69,5,Capital Area MPO,8b51c4c6-3921-4115-b0d4-8b65779d203f,0.00341486395382162,0.298758473403742
3964,370690605021,0.225929788,0.172401807,0.109489051,0.205769899,0.016216216,0.099761337,0,9,10,10,9,69,5,Capital Area MPO,89b33125-1ed1-4feb-925f-beb28bf0347b,0.00220452554981421,0.192605453905298
3965,371290117011,0.18355776,0.357902197,0.364989369,0.294117647,0.100619195,0.287356322,0.11144353,14.5,15,14.5,14.5,129,3,Wilmington Urban Area MPO,0ebc8114-9099-4556-8f5e-1f019ea7283e,0.000234275483990132,0.0662074913337194
3966,371290120071,0.256680162,0.297165992,0.108502024,0.600809717,0.076530612,0.170568562,0.250865052,16,16,18,17,129,3,Wilmington Urban Area MPO,367348f5-2086-408c-8fcf-140444b45871,0.00010286074598298,0.052695315625571
3967,371190058482,0.221327968,0,0.075955734,0.101609658,0,0.051956815,0.018597237,8,8,8,8,119,10,Charlotte Regional Transportation Planning Organization,7788542c-60b3-4a89-b0fd-8d3d96ee874b,0.00020353616491775,0.0729782067216209
3968,371190058472,0.255962521,0.0379046,0.108177172,0.217206133,0.027380952,0.048984468,0.024090909,11,10,10,10,119,10,Charlotte Regional Transportation Planning Organization,0f80a4a0-b68b-47d2-9d71-eef9e01c8498,0.000239406539549236,0.0644202045467824
3969,370270313011,0.183535762,0.029014845,0.269230769,0.129554656,0,0.163176265,0.010344828,9.5,8,7.5,8,27,11,Greater Hickory MPO,800bc3db-82a1-4a0f-b2bd-adceb58cbd12,0.00103126018598232,0.17609652693737
3970,371510311022,0.436123348,0.390182505,0.047828823,0.332284456,0,0.175785797,0.024154589,13.5,13.5,14.5,14.5,151,8,Piedmont Triad RPO,8a6f36c0-d961-4351-bb17-66bc7815baf7,0.00110315520305448,0.166403532692958
3971,371939609021,0.082463466,0.352818372,0.252609603,0.004175365,0.071146245,0.226393629,0,9.5,10,10,11,193,11,High Country RPO,54095ffc-a47f-4803-9ab4-6322f24b95e0,0.0154894852382768,0.634553171458765
3972,370670030042,0.12386059,0.054691689,0.300268097,0.138873995,0.080321285,0.149966821,0.006726457,9,8.5,8.5,8.5,67,9,Winston Salem Urban Area MPO,590def72-1b26-45ae-8d22-985315af545b,0.000371715393157501,0.10743286724105
3973,371830525072,0.193822739,0.191584602,0.089077887,0.241271262,0.126179245,0.145133751,0.043499511,12,13,13,13,183,5,Capital Area MPO,19bd7acb-4095-4cca-b67a-30d7f4fd7034,0.00016982328929771,0.060557619943361
3974,370810165021,0.325581395,0.266888151,0.271317829,0.356589147,0.074175824,0.156302521,0.095238095,14.5,14.5,13.5,13.5,81,7,Greensboro Urban Area MPO,14fafab1-544d-4102-a5c1-9ae0841a7d50,0.000460671300970716,0.114196169503735
3975,370270308022,0.182452063,0.206275421,0.109238815,0.069726903,0.14849921,0.280120482,0,13,12,12,11,27,11,Greater Hickory MPO,06f4aae7-1359-4025-98cd-22b313a2559b,0.000724392017218634,0.135608169679824
3976,371190027022,0.308683008,0.017033652,0.063149148,0.087245534,0.021582734,0.04269802,0,10,10,10,10,119,10,Charlotte Regional Transportation Planning Organization,be79f830-c3b5-4886-bf5b-9361f1eba5f1,0.000108229648958513,0.0438725492132103
3977,371830537203,0.298058252,0.024757282,0.109708738,0.068932039,0,0.05583393,0,9.5,9.5,9.5,9.5,183,5,Capital Area MPO,60aaca3e-b7ce-444f-9cf2-496cfc23183e,0.00042352268110335,0.0886569699023127
3978,371830537202,0.130054645,0.073224044,0.291803279,0.115846995,0,0.093709884,0.010180995,7,6.5,6.5,6.5,183,5,Capital Area MPO,2d963ce3-428a-45b4-ba7f-1f60842697cf,0.000370918663065822,0.0859477311810254
3979,370230211003,0.088855422,0.289156627,0.156626506,0.123493976,0,0.263888889,0.037650602,11,10,10,11,23,13,Greater Hickory MPO,0a7e0d0c-6424-40b6-b2cf-95e852197514,0.000495326543841657,0.0943141073869791
3980,370710322021,0.221238938,0.157817109,0.097345133,0.214355949,0.032051282,0.17439582,0.024248814,11,12,12,11,71,12,Gaston-Cleveland-Lincoln MPO,6e3fb9e3-fa0f-48c5-b020-247999e5ed52,0.000242776105551457,0.0864832653546098
3981,370710313042,0.131775701,0.275700935,0.247663551,0.064485981,0.019434629,0.207834603,0,9.5,8.5,9.5,9.5,71,12,Gaston-Cleveland-Lincoln MPO,0f62ddc9-0cb8-437f-9a8e-5f07d789aae3,0.000216134478705499,0.0746083098470685
3982,370710304032,0.16330859,0.189819724,0.187698834,0.080593849,0.027777778,0.249318801,0.020856202,10,11,10,10,71,12,Gaston-Cleveland-Lincoln MPO,36c06c70-646f-41b2-a6f9-7271aa453e4b,0.000610573250241941,0.115670214606904
3983,370710302091,0.148960739,0.051963048,0.11778291,0.04965358,0,0.188602442,0,9.5,8,8,8,71,12,Gaston-Cleveland-Lincoln MPO,d36dbcd2-cdd6-4614-b8d8-9572f3bde28e,0.000244702109739592,0.0707581857795784
3984,370970613041,0.131622517,0.106788079,0.108857616,0.067880795,0.016917293,0.129255057,0.052517361,9,9.5,9,9.5,97,12,Charlotte Regional Transportation Planning Organization,7c4ea9c9-1760-44a1-9cb1-66192105448a,0.000590193295693098,0.0995484915980562
3985,370970616041,0.155536771,0.085376162,0.240912933,0.274725275,0.031168831,0.1873706,0.042832168,10,11,9.5,8.5,97,12,Charlotte Regional Transportation Planning Organization,ab6a45ed-384e-412a-b18e-faf98d60366c,0.000381492525093563,0.104636837589
3986,370630018112,0.095918367,0.056122449,0.042857143,0.86122449,0,0,0.080851064,10,9,9,9,63,5,Durham Chapel Hill Carrboro MPO,a3ee4782-f7c8-4468-a645-290cab453d66,6.33200702395698E-05,0.0342313868125985
3987,370630016014,0.286880784,0.36799129,0.178551987,0.664670659,0.040268456,0.097288676,0,13,14,13,11.5,63,5,Durham Chapel Hill Carrboro MPO,b06f18df-a2ee-4218-aada-9d7cbb02c3fb,0.000351480489143796,0.141005091495643
3988,370710310013,0.179806362,0.607883817,0.196403873,0.297372061,0.210428305,0.235090752,0.097866078,15,16,16.5,16,71,12,Gaston-Cleveland-Lincoln MPO,f0671efe-9032-4612-a2e1-82e5e642dbbd,0.000249065955813421,0.0833397780112609
3989,370710308023,0.130769231,0.420512821,0.108974359,0.407692308,0,0.230538922,0,10.5,11.5,11.5,11.5,71,12,Gaston-Cleveland-Lincoln MPO,cae81801-7ec5-4cdf-8029-3b00cb28d026,0.000103025281532609,0.0481085267962593
3990,370710318002,0.151234568,0.422839506,0.114197531,0.595679012,0,0.16,0,11.5,12.5,11.5,12.5,71,12,Gaston-Cleveland-Lincoln MPO,611e9976-50aa-4f4f-a38b-1341028d0448,0.000134747944002811,0.0518790386467936
3991,370710324041,0.181818182,0.077922078,0.207792208,0.194805195,0.10738255,0.164210526,0,10.5,10.5,10.5,10.5,71,12,Gaston-Cleveland-Lincoln MPO,7dd4c176-2bfe-412d-a2ef-3151e7d43cc5,6.02020095357148E-05,0.031576430616536
3992,370710311013,0.209323583,0.333638026,0.066727605,0.587751371,0.02739726,0.097447796,0.134040501,13,15,15,15,71,12,Gaston-Cleveland-Lincoln MPO,8974cd15-f3b7-4914-b528-029d75d42f98,0.000132438741729857,0.0547509915006857
3993,370670028043,0.223100304,0.34224924,0.181762918,0.728267477,0.012773723,0.119124797,0.096015676,13.5,13.5,13.5,13.5,67,9,Winston Salem Urban Area MPO,28ccb948-df51-4613-9b96-07a937b1d4a1,0.000421028690652747,0.0965311137122276
3994,370970610031,0.219135802,0.12962963,0.182098765,0.232510288,0.025069638,0.217270195,0.010515247,10,11.5,10,10,97,12,Charlotte Regional Transportation Planning Organization,0a4e305d-823d-4a6a-9c3f-4494490eba25,0.00101164648117447,0.142704349006055
3995,370970611011,0.097276265,0.358949416,0.278210117,0.170233463,0.034398034,0.348060345,0,10.5,10.5,9.5,10.5,97,12,Charlotte Regional Transportation Planning Organization,bcfe11ac-4c1e-4cbc-a39d-1692aaad2fc0,0.00224399172384437,0.190469848536363
3996,370999504003,0.286499215,0.514128728,0.094976452,0.187598116,0.079522863,0.256921373,0.021570319,14,16,15.5,16,99,14,Southwestern RPO,38e17557-fe40-43c4-80a0-19346fca8636,0.000297541227382681,0.0963248393932712
3997,370190203141,0.073684211,0,0.360526316,0.071052632,0,0.105113636,0,4.5,5.5,5.5,5.5,19,3,Cape Fear RPO,fb5cb36f-b503-4e61-bca0-2d6add9b8bd7,0.000285693802879905,0.107954303968605
3998,370190201053,0.179562658,0.116904962,0.229184188,0.150126156,0.031283711,0.184319834,0.006918819,10,10,10,11,19,3,Wilmington Urban Area MPO,114481ca-af31-4833-ac46-6af374d7d4e1,0.000507047323708321,0.104533750617022
3999,371510306002,0.120470127,0.233104799,0.346718903,0.028403526,0.032822757,0.322247706,0,9.5,10.5,9.5,9.5,151,8,Piedmont Triad RPO,39cae1b7-1928-4484-8e11-de0dc9de5b87,0.000705641289869163,0.151113332303037
4000,371190029103,0.141304348,0,0.33361204,0.016722408,0.432835821,0.093561368,0,7,7,7,8,119,10,Charlotte Regional Transportation Planning Organization,3c5d2474-e7a2-4cce-a163-b2af75d89565,8.20860591375094E-05,0.0497322988480218
4001,371190038092,0.095703956,0.042960442,0.122501063,0.882177797,0.049369748,0.147914646,0.035248042,12.5,11.5,11.5,11.5,119,10,Charlotte Regional Transportation Planning Organization,a2e63efe-35db-4ba8-a90a-16603fd263c2,0.000132589277654915,0.0529299445552216
4002,371190056222,0.17746114,0.281088083,0.037564767,0.686528497,0,0.31023622,0.11316568,15.5,15.5,15.5,15.5,119,10,Charlotte Regional Transportation Planning Organization,18dddcf4-5a62-4bc6-af47-3fff3a37a939,4.77330211197113E-05,0.029173014138914
4003,371470007014,0.111332008,0.471172962,0.163021869,0.920477137,0.244186047,0.225806452,0.045643154,14.5,13.5,14,13.5,147,2,Greenville Urban Area MPO,74fa933c-eb15-4770-b736-e58dc9f8644e,4.12855822560232E-05,0.0281301996445123
4004,370190201073,0.285294118,0.153529412,0.08,0.258823529,0,0.125102881,0.078998073,11,12,12,12,19,3,Wilmington Urban Area MPO,43d8e58c-fe61-4de8-b5e9-983cd80c8787,0.000207964531909965,0.0882633434244299
4005,370190204061,0.011406844,0,0.239543726,0.011406844,0.091666667,0.057692308,0.019011407,7,8,9.5,8.5,19,3,Grand Strand Transportation Study Area,1cb39ef4-af4a-42d9-9e68-3e3af6b49381,0.000294125005666501,0.0945535395440171
4006,370190205104,0,0.054054054,0.616216216,0.145945946,0,0.383783784,0,6.5,6.5,6.5,6.5,19,3,Grand Strand Transportation Study Area,94bdd000-e1d1-4dc1-a1ed-67196986ff0b,5.91698196785728E-05,0.0370193956179853
4007,371270106043,0.106830123,0.047285464,0.203152364,0.392294221,0.019047619,0.10952381,0,8.5,8.5,7,8.5,127,4,Rocky Mount Urban Area MPO,e519c516-166c-4329-a60c-57e11a2b1c65,0.000135121672428795,0.0485130745634449
4008,371270103012,0.226993865,0.256441718,0.133742331,0.338650307,0,0.075533662,0,10.5,9,9,9,127,4,Rocky Mount Urban Area MPO,af6cb263-dd40-48a8-9b10-47d0dc0569c4,0.000136537026492078,0.0584929690197991
4009,371270103011,0.25,0.372159091,0.072443182,0.872159091,0,0.390697674,0,14,14,14,15,127,4,Rocky Mount Urban Area MPO,913425e5-e518-40fe-a453-8edcfd15bb34,7.91280106113845E-05,0.0381443553308976
4010,371830540011,0.227074236,0.090393013,0.154585153,0.275982533,0.115588547,0.196674312,0.026951673,12,11,11,12,183,5,Capital Area MPO,b51527e5-aa67-479f-a5ba-eb299b65691e,0.000126701863337075,0.054791544040633
4011,371830537163,0.149525316,0.11431962,0.065268987,0.440268987,0.017329256,0.090682611,0.047559449,11,10,10,10,183,5,Capital Area MPO,ddc34734-2088-412f-94c8-941555e8fc8e,8.10347632977937E-05,0.0467090499001479
4012,371830527062,0.225868726,0.282239382,0.148648649,0.748262548,0.120430108,0.109022556,0.131590046,15,14,15.5,15.5,183,5,Capital Area MPO,28346c92-897e-462b-8c11-a45d46e22545,0.000410895121149224,0.097914043961487
4013,371830537241,0.253698869,0.095735422,0.147954743,0.416013925,0.036420395,0.053795577,0.032853285,12,10.5,10.5,10.5,183,5,Capital Area MPO,960a6f5c-cd24-4dd0-9e94-753e559f1036,9.69998634445801E-05,0.043818577913116
4014,371190056212,0.08490566,0.047169811,0.099056604,0.613207547,0.04379562,0.276041667,0.028894472,12,12,12,11.5,119,10,Charlotte Regional Transportation Planning Organization,8b46bd0a-096e-40d6-b112-28c0c4061576,0.000334842079610098,0.0816401500805269
4015,371679312041,0.132475397,0.214231643,0.283118849,0.302800908,0,0.242779783,0.030069391,10.5,9.5,10.5,10.5,167,10,Rocky River RPO,2340d7f9-674d-42bd-b783-bb77b27341a1,0.000131524690232254,0.0509322352297886
4016,371830526032,0.146572104,0.073286052,0.08392435,0.225768322,0,0.03085554,0.03649635,8,8,8,8,183,5,Capital Area MPO,7f6319c1-6c6d-41ef-8f09-69100841501f,0.000111498536853105,0.0548727139300494
4017,370670028013,0.203210507,0.149945275,0.150674936,0.198832543,0.00094162,0.097032501,0,9,8.5,8.5,8.5,67,9,Winston Salem Urban Area MPO,2848d474-3885-4e84-8144-efe4d109623e,0.00189558699321424,0.189115062028846
4018,370670041031,0.184509327,0.081508516,0.237226277,0.240470397,0,0.203964528,0.018819504,9.5,9.5,8.5,8.5,67,9,Winston Salem Urban Area MPO,16df3f7a-064d-46ed-84f7-caabf07db2ce,0.000823887725800887,0.11976394451662
4019,371190057201,0.099640934,0.051615799,0.258976661,0.222172352,0.008866995,0.091186959,0.009420631,8,7,7,7,119,10,Charlotte Regional Transportation Planning Organization,c0f81c7f-6524-4397-8e88-962d0dcacb3d,0.000559941800474917,0.113931779956028
4020,371190058521,0.103489294,0.118953212,0.132831086,0.193893735,0.009138381,0.051038844,0.034702832,9,8,8,8,119,10,Charlotte Regional Transportation Planning Organization,1244a8d8-b523-4e76-bf10-07df8ace0a56,0.000154121360537829,0.0548879775705627
4021,371190060052,0.268599562,0.320568928,0.078774617,0.574945295,0.083916084,0.05399061,0.040548599,13,13,14,13,119,10,Charlotte Regional Transportation Planning Organization,b454c861-2ea7-4c70-b66d-ecf160687dbb,0.00127709342791604,0.150723068927054
4022,371190041011,0.069502075,0.257261411,0,0.486514523,0,0.061315496,0.010033445,11,11,11,11,119,10,Charlotte Regional Transportation Planning Organization,9a8cd4d2-9563-47e1-bb60-d7cbd4485042,0.0001292676254252,0.0507790312059957
4023,371830523051,0.082272282,0.297747307,0,0.246816846,0.022779043,0.032017076,0.209694415,12,11.5,12,12,183,5,Capital Area MPO,20640f73-5e1d-42ca-9083-4fd903dd23ed,4.00941412408429E-05,0.0392024943654064
4024,371830545014,0.184570718,0.544587308,0.049771879,0.603898797,0,0.078316462,0.198218263,13,13,14,14,183,5,Capital Area MPO,0a879040-95ef-40d0-9dd6-9c5ca385fc49,8.86146121956699E-05,0.0393714260242448
4025,371830527074,0.223812622,0.259596617,0.116460638,0.559531555,0.066907776,0.160504959,0.19828156,14,14,15,14,183,5,Capital Area MPO,0c3e97b3-d6fa-4b86-aabd-d4b667531d82,0.000165368669058807,0.0538343807384373
4026,370630017113,0.146566164,0.242881072,0.065326633,0.618090452,0.024566474,0.283536585,0.136246787,14,14,15,14,63,5,Durham Chapel Hill Carrboro MPO,9d074e91-d702-4999-9773-c54a15090fd3,9.63965508162801E-05,0.0430016191135071
4027,370630020312,0.22260274,0.29109589,0,0.634703196,0.110854503,0,0.068711656,14,12.5,12,12,63,5,Durham Chapel Hill Carrboro MPO,367f5136-53b9-406a-ad63-0279d4a17602,6.16904346770752E-05,0.0448734267764462
4028,370590802004,0.098802395,0.148203593,0.291916168,0.031437126,0.049586777,0.333928571,0,9.5,8.5,9.5,9.5,59,9,Northwest Piedmont RPO,9c152907-f1b8-40be-b291-f6aa7d147370,0.00411757356096132,0.343014111724658
4029,370459507021,0.098749177,0.226464779,0.302172482,0.283080974,0.138851802,0.228177642,0,10,10.5,10.5,10.5,45,12,Gaston-Cleveland-Lincoln MPO,b94ca4e4-9b6d-44bc-8aac-9157c7674931,0.000527658903138217,0.106419636305549
4030,370459507013,0.213722397,0.59384858,0.222397476,0.558359621,0.026465028,0.240681576,0,12.5,14,14,15,45,12,Gaston-Cleveland-Lincoln MPO,9628c2ab-b8a4-4c89-b698-2b67d29b9819,0.000817984480818268,0.128685548546454
4031,371830542063,0.194978632,0.094017094,0.118589744,0.196581197,0,0.081120944,0.00770077,9,9,8,8,183,5,Capital Area MPO,053e2140-401b-4a75-bae9-8333eb3a5225,0.000355699715555602,0.0860682370541165
4032,370630010023,0.221130221,0.609336609,0.045045045,0.889434889,0.19301848,0.212407992,0.541666667,18,18,18,19,63,5,Durham Chapel Hill Carrboro MPO,0c375f59-472d-4cfe-9386-65dfab4d40e1,4.70580487217376E-05,0.0328696032804668
4033,370630010024,0.417085427,0.795405599,0.031586504,0.970567121,0.48463357,0.221914008,0.400904977,20,20,20,21,63,5,Durham Chapel Hill Carrboro MPO,d707ed26-2a6d-4ea9-a698-8e4368e77561,6.04640626988839E-05,0.0419532671548014
4034,370630011001,0.171132239,0.653414002,0.152117545,0.852203976,0.294117647,0.319354839,0.112917796,19,18.5,18,17.5,63,5,Durham Chapel Hill Carrboro MPO,7c594e63-40c0-485a-9048-964560a32880,6.88033724145498E-05,0.0387238277730496
4035,371010412051,0.153649168,0.438540333,0.175416133,0.40653009,0.131921824,0.282425173,0.15616622,16,13.5,13,14,101,4,Upper Coastal Plain RPO,cc06ca27-b3fa-4e9f-a57f-ab4335fc93c4,0.000557164213660144,0.120244041355379
4036,371010415051,0.302243211,0.083825266,0.064344746,0.071428571,0.021052632,0.225598527,0,11.5,11.5,12.5,10,101,4,Capital Area MPO,22ce5a39-3d8c-4c4b-b575-a191299de9db,0.00231802004896053,0.209486117509252
4037,371010406001,0.176400477,0.547079857,0.095351609,0.535160906,0,0.206946454,0,12.5,12.5,12.5,11.5,101,4,Upper Coastal Plain RPO,56eff2c3-7ee1-474b-9bb4-4b6458309e08,0.00489644439267067,0.484643654541036
4038,370250417021,0.196969697,0.521080369,0.111330698,0.162055336,0.023529412,0.223944875,0,12.5,12.5,12.5,12.5,25,10,Cabarrus Rowan MPO,326efe55-61a5-4dfa-99a6-3f9a22960677,0.00159448584281563,0.203526615947414
4039,370210018012,0.185289163,0.231892195,0.273441887,0.254351488,0.030201342,0.1095796,0.021932424,10,11.5,11.5,11.5,21,13,French Broad River MPO,d7c495c6-19af-43fd-b3e5-12d615bdbb81,0.000279599607665659,0.0903556612106625
4040,370210018022,0.224528302,0.056132075,0.292924528,0.130188679,0.020697168,0.116995074,0,8.5,9.5,10.5,9.5,21,13,French Broad River MPO,dee0a38c-5c7d-4a31-b52e-f912831b8de4,0.000673273479605996,0.170048037956282
4041,370319707022,0.094272076,0.229116945,0.175417661,0.156324582,0.054441261,0.248331108,0,9.5,8.5,10,12,31,2,Down East RPO,a331dc4a-43a4-427a-98e3-1c44a8d0b324,0.00135148859817491,0.183278213237745
4042,371290114001,0.26953125,0.567708333,0.149739583,0.778645833,0.313953488,0.297619048,0.006775068,19.5,19.5,19.5,18.5,129,3,Wilmington Urban Area MPO,6552b5ba-ece8-4182-a540-834f02cef5c9,0.000158123834353319,0.0646292683969169
4043,370510016032,0.263783784,0.387027027,0.123243243,0.483243243,0.040625,0.245341615,0.016949153,14.5,13,12.5,13.5,51,6,Fayetteville Area MPO,475af22b-0972-4915-bb0c-2ee5d24ae6e6,0.000132325438698899,0.071546768394302
4044,370510016042,0.272905247,0.177368833,0.082615505,0.804620204,0.082995951,0.189981674,0.080519481,15.5,15.5,14,16,51,6,Fayetteville Area MPO,0e98aa57-5564-45d6-aeec-b54e85e584fa,0.000230842857263269,0.066815092078034
4045,370319707033,0.073280722,0.050732807,0.119503946,0.217587373,0.055762082,0.159763314,0,9,8,9,10,31,2,Down East RPO,009b0080-536f-4183-9014-33b4015817a8,0.000304012895185224,0.110391948775118
