OBJECTID,Tree_ID,Common,DBH,Active,Location,geometry,index_right,name,lat,lon,Deciduous
1764197,110531755,OAK: WILLOW,15.0,1,,POINT (513904.62583599973 3897924.6131550088),3,3rd St/Convention,35.22361,-80.84306,1
1764197,110531755,OAK: WILLOW,15.0,1,,POINT (513904.62583599973 3897924.6131550088),4,Brooklyn Village,35.22139,-80.84694,1
1764198,110531756,OAK: WILLOW,19.0,1,,POINT (513897.3760837403 3897917.845926863),3,3rd St/Convention,35.22361,-80.84306,1
1764198,110531756,OAK: WILLOW,19.0,1,,POINT (513897.3760837403 3897917.845926863),4,Brooklyn Village,35.22139,-80.84694,1
1764199,110531757,OAK: WILLOW,6.0,1,,POINT (513870.7027909054 3897897.999192262),3,3rd St/Convention,35.22361,-80.84306,1
1764199,110531757,OAK: WILLOW,6.0,1,,POINT (513870.7027909054 3897897.999192262),4,Brooklyn Village,35.22139,-80.84694,1
1764200,110531758,OAK: WILLOW,10.0,1,,POINT (513863.6757350267 3897891.951003245),3,3rd St/Convention,35.22361,-80.84306,1
1764200,110531758,OAK: WILLOW,10.0,1,,POINT (513863.6757350267 3897891.951003245),4,Brooklyn Village,35.22139,-80.84694,1
1764201,110531759,OAK: WILLOW,13.0,1,,POINT (513856.94091398915 3897884.058926826),3,3rd St/Convention,35.22361,-80.84306,1
1764201,110531759,OAK: WILLOW,13.0,1,,POINT (513856.94091398915 3897884.058926826),4,Brooklyn Village,35.22139,-80.84694,1
1764202,110531760,OAK: WILLOW,12.0,1,,POINT (513848.75768874364 3897878.8517843983),3,3rd St/Convention,35.22361,-80.84306,1
1764202,110531760,OAK: WILLOW,12.0,1,,POINT (513848.75768874364 3897878.8517843983),4,Brooklyn Village,35.22139,-80.84694,1
1764203,110531761,OAK: WILLOW,10.0,1,,POINT (513842.5004410983 3897871.6591841383),3,3rd St/Convention,35.22361,-80.84306,1
1764203,110531761,OAK: WILLOW,10.0,1,,POINT (513842.5004410983 3897871.6591841383),4,Brooklyn Village,35.22139,-80.84694,1
1764204,110531762,OAK: WILLOW,10.0,1,,POINT (513832.9041203995 3897865.1612546006),3,3rd St/Convention,35.22361,-80.84306,1
1764204,110531762,OAK: WILLOW,10.0,1,,POINT (513832.9041203995 3897865.1612546006),4,Brooklyn Village,35.22139,-80.84694,1
1764205,110531763,OAK: WILLOW,12.0,1,,POINT (513825.1219409127 3897858.3921984285),3,3rd St/Convention,35.22361,-80.84306,1
1764205,110531763,OAK: WILLOW,12.0,1,,POINT (513825.1219409127 3897858.3921984285),4,Brooklyn Village,35.22139,-80.84694,1
1764206,110531764,OAK: WILLOW,99.0,1,,POINT (513794.55470738985 3897854.9673967184),3,3rd St/Convention,35.22361,-80.84306,1
1764206,110531764,OAK: WILLOW,99.0,1,,POINT (513794.55470738985 3897854.9673967184),4,Brooklyn Village,35.22139,-80.84694,1
1764207,110531765,OAK: WILLOW,8.0,1,,POINT (513807.78449235554 3897867.038065842),3,3rd St/Convention,35.22361,-80.84306,1
1764207,110531765,OAK: WILLOW,8.0,1,,POINT (513807.78449235554 3897867.038065842),4,Brooklyn Village,35.22139,-80.84694,1
1764208,110531766,OAK: WILLOW,10.0,1,,POINT (513816.2602807116 3897874.3105644244),3,3rd St/Convention,35.22361,-80.84306,1
1764208,110531766,OAK: WILLOW,10.0,1,,POINT (513816.2602807116 3897874.3105644244),4,Brooklyn Village,35.22139,-80.84694,1
1764209,110531767,OAK: WILLOW,10.0,1,,POINT (513836.201245927 3897890.6823752658),3,3rd St/Convention,35.22361,-80.84306,1
1764209,110531767,OAK: WILLOW,10.0,1,,POINT (513836.201245927 3897890.6823752658),4,Brooklyn Village,35.22139,-80.84694,1
1764210,110531768,OAK: WILLOW,8.0,1,,POINT (513843.86151458643 3897897.4523749785),3,3rd St/Convention,35.22361,-80.84306,1
1764210,110531768,OAK: WILLOW,8.0,1,,POINT (513843.86151458643 3897897.4523749785),4,Brooklyn Village,35.22139,-80.84694,1
1764211,110531769,OAK: WILLOW,7.0,1,,POINT (513852.7631026088 3897904.147792445),3,3rd St/Convention,35.22361,-80.84306,1
1764211,110531769,OAK: WILLOW,7.0,1,,POINT (513852.7631026088 3897904.147792445),4,Brooklyn Village,35.22139,-80.84694,1
1764212,110531770,OAK: WILLOW,5.0,1,,POINT (513860.2527841511 3897910.5504795928),3,3rd St/Convention,35.22361,-80.84306,1
1764212,110531770,OAK: WILLOW,5.0,1,,POINT (513860.2527841511 3897910.5504795928),4,Brooklyn Village,35.22139,-80.84694,1
1764213,110531771,OAK: WILLOW,3.0,1,,POINT (513835.0125458199 3897955.0383941587),4,Brooklyn Village,35.22139,-80.84694,1
1764214,110531772,OAK: WILLOW,9.0,1,,POINT (513890.6227000206 3897936.28940538),3,3rd St/Convention,35.22361,-80.84306,1
1764214,110531772,OAK: WILLOW,9.0,1,,POINT (513890.6227000206 3897936.28940538),4,Brooklyn Village,35.22139,-80.84694,1
1764215,110531773,OAK: WILLOW,10.0,1,,POINT (513897.7012960042 3897941.9185612793),3,3rd St/Convention,35.22361,-80.84306,1
1764215,110531773,OAK: WILLOW,10.0,1,,POINT (513897.7012960042 3897941.9185612793),4,Brooklyn Village,35.22139,-80.84694,1
1764216,110531774,OAK: WILLOW,10.0,1,,POINT (513903.63444779057 3897947.3651486654),3,3rd St/Convention,35.22361,-80.84306,1
1764216,110531774,OAK: WILLOW,10.0,1,,POINT (513903.63444779057 3897947.3651486654),4,Brooklyn Village,35.22139,-80.84694,1
1764217,110531775,OAK: WILLOW,10.0,1,,POINT (513909.9877134816 3897953.6086478312),3,3rd St/Convention,35.22361,-80.84306,1
1764217,110531775,OAK: WILLOW,10.0,1,,POINT (513909.9877134816 3897953.6086478312),4,Brooklyn Village,35.22139,-80.84694,1
1764218,110531776,OAK: WILLOW,19.0,1,,POINT (513960.22033254907 3897993.4051652085),3,3rd St/Convention,35.22361,-80.84306,1
1764218,110531776,OAK: WILLOW,19.0,1,,POINT (513960.22033254907 3897993.4051652085),4,Brooklyn Village,35.22139,-80.84694,1
1764222,110531780,OAK: WILLOW,2.0,1,,POINT (514059.92880520737 3898091.837689456),2,CTC/Arena,35.225,-80.84139,1
1764222,110531780,OAK: WILLOW,2.0,1,,POINT (514059.92880520737 3898091.837689456),3,3rd St/Convention,35.22361,-80.84306,1
1764223,110531781,OAK: WILLOW,2.0,1,,POINT (514055.1890856435 3898096.7576529616),2,CTC/Arena,35.225,-80.84139,1
1764223,110531781,OAK: WILLOW,2.0,1,,POINT (514055.1890856435 3898096.7576529616),3,3rd St/Convention,35.22361,-80.84306,1
1764224,110531782,OAK: WILLOW,17.0,1,,POINT (514952.82535770617 3898823.5529485974),0,9th Street,35.2297,-80.835,1
1764225,110531783,OAK: WILLOW,15.0,1,,POINT (514946.3172016235 3898818.262260509),0,9th Street,35.2297,-80.835,1
1764226,110531784,OAK: WILLOW,11.0,1,,POINT (514749.26394463616 3898693.7693963763),0,9th Street,35.2297,-80.835,1
1764227,110531785,OAK: WILLOW,13.0,1,,POINT (514743.1684664412 3898699.773569049),0,9th Street,35.2297,-80.835,1
1764228,110531786,OAK: WILLOW,16.0,1,,POINT (514728.4555290755 3898715.997713627),0,9th Street,35.2297,-80.835,1
1764229,110531787,OAK: WILLOW,16.0,1,,POINT (514722.15657692513 3898720.6563761453),0,9th Street,35.2297,-80.835,1
1764230,110531788,OAK: WILLOW,14.0,1,,POINT (514718.16631991894 3898726.8857545117),0,9th Street,35.2297,-80.835,1
1764231,110531789,OAK: WILLOW,4.0,1,,POINT (513861.77057261 3898111.2742654034),3,3rd St/Convention,35.22361,-80.84306,1
1764287,110531845,OAK: WILLOW,17.0,1,,POINT (513563.61367875163 3897568.0140470294),4,Brooklyn Village,35.22139,-80.84694,1
1764287,110531845,OAK: WILLOW,17.0,1,,POINT (513563.61367875163 3897568.0140470294),5,Carson,35.21889,-80.85083,1
1764288,110531846,OAK: WILLOW,11.0,1,,POINT (513559.26052787877 3897560.9542067572),4,Brooklyn Village,35.22139,-80.84694,1
1764288,110531846,OAK: WILLOW,11.0,1,,POINT (513559.26052787877 3897560.9542067572),5,Carson,35.21889,-80.85083,1
1764289,110531847,OAK: WILLOW,14.0,1,105 E MOREHEAD ST,POINT (513566.86621930724 3897544.3981770496),4,Brooklyn Village,35.22139,-80.84694,1
1764289,110531847,OAK: WILLOW,14.0,1,105 E MOREHEAD ST,POINT (513566.86621930724 3897544.3981770496),5,Carson,35.21889,-80.85083,1
1764290,110531848,OAK: WILLOW,19.0,1,105 E MOREHEAD ST,POINT (513574.26533839176 3897536.8935749237),4,Brooklyn Village,35.22139,-80.84694,1
1764290,110531848,OAK: WILLOW,19.0,1,105 E MOREHEAD ST,POINT (513574.26533839176 3897536.8935749237),5,Carson,35.21889,-80.85083,1
1764291,110531849,OAK: WILLOW,16.0,1,105 E MOREHEAD ST,POINT (513584.05125440116 3897527.1578170327),4,Brooklyn Village,35.22139,-80.84694,1
1764291,110531849,OAK: WILLOW,16.0,1,105 E MOREHEAD ST,POINT (513584.05125440116 3897527.1578170327),5,Carson,35.21889,-80.85083,1
1764292,110531850,OAK: WILLOW,19.0,1,,POINT (513549.86344687897 3897585.7042877264),4,Brooklyn Village,35.22139,-80.84694,1
1764292,110531850,OAK: WILLOW,19.0,1,,POINT (513549.86344687897 3897585.7042877264),5,Carson,35.21889,-80.85083,1
1764293,110531851,OAK: WILLOW,8.0,1,,POINT (513555.23946735647 3897592.166679123),4,Brooklyn Village,35.22139,-80.84694,1
1764293,110531851,OAK: WILLOW,8.0,1,,POINT (513555.23946735647 3897592.166679123),5,Carson,35.21889,-80.85083,1
1764294,110531852,OAK: WILLOW,16.0,1,204 W BLAND ST,POINT (513103.8376630708 3897287.7277823403),6,Bland,35.21583,-80.85528,1
1764295,110531853,OAK: WILLOW,12.0,1,W BLAND ST,POINT (513089.8625251155 3897288.913003875),6,Bland,35.21583,-80.85528,1
1764296,110531854,OAK: WILLOW,13.0,1,204 W BLAND ST,POINT (513110.8861896924 3897295.9956512675),6,Bland,35.21583,-80.85528,1
1764297,110531855,OAK: WILLOW,14.0,1,216 W BLAND ST,POINT (513081.119967496 3897297.26777722),6,Bland,35.21583,-80.85528,1
1764298,110531856,OAK: WILLOW,11.0,1,PENN ST,POINT (513124.6116754215 3897312.560800177),6,Bland,35.21583,-80.85528,1
1764299,110531857,OAK: WILLOW,12.0,1,PENN ST,POINT (513133.23442777444 3897322.211696386),6,Bland,35.21583,-80.85528,1
1764300,110531858,OAK: WILLOW,15.0,1,224 W BLAND ST,POINT (513071.6956492142 3897304.4615915115),6,Bland,35.21583,-80.85528,1
1764301,110531859,OAK: WILLOW,11.0,1,LINCOLN ST,POINT (513141.45565759204 3897330.028825845),6,Bland,35.21583,-80.85528,1
1764302,110531860,OAK: WILLOW,16.0,1,230 W BLAND ST,POINT (513062.08618846536 3897312.5812125835),6,Bland,35.21583,-80.85528,1
1764303,110531861,OAK: WILLOW,11.0,1,LINCOLN ST,POINT (513152.1181546001 3897338.802182213),6,Bland,35.21583,-80.85528,1
1764304,110531862,OAK: WILLOW,15.0,1,W BLAND ST,POINT (513052.3112146104 3897321.1784662427),6,Bland,35.21583,-80.85528,1
1764305,110531863,OAK: WILLOW,13.0,1,W BLAND ST,POINT (513044.5939572439 3897329.232019519),6,Bland,35.21583,-80.85528,1
1764306,110531864,OAK: WILLOW,12.0,1,254 W BLAND ST,POINT (513035.1884129338 3897336.7297913763),6,Bland,35.21583,-80.85528,1
1764307,110531865,OAK: WILLOW,4.0,1,264 W BLAND ST,POINT (513024.8509558875 3897345.4472027337),6,Bland,35.21583,-80.85528,1
1764308,110531866,OAK: WILLOW,13.0,1,PENN ST,POINT (513018.4576449354 3897401.0424205624),6,Bland,35.21583,-80.85528,1
1764309,110531867,OAK: WILLOW,13.0,1,PENN ST,POINT (513027.25236255775 3897410.06912414),6,Bland,35.21583,-80.85528,1
1764310,110531868,OAK: WILLOW,10.0,1,S CHURCH ST,POINT (513034.08945751167 3897419.108480802),6,Bland,35.21583,-80.85528,1
1764311,110531869,OAK: WILLOW,11.0,1,S CHURCH ST,POINT (513042.0128544339 3897428.3823106624),6,Bland,35.21583,-80.85528,1
1764315,110531873,OAK: WILLOW,3.0,1,,POINT (512954.83759300783 3897291.3823897084),6,Bland,35.21583,-80.85528,1
1764316,110531874,OAK: WILLOW,3.0,1,,POINT (512948.62759539287 3897281.532124423),6,Bland,35.21583,-80.85528,1
1764317,110531875,OAK: WILLOW,4.0,1,,POINT (512932.7927776553 3897258.787091301),6,Bland,35.21583,-80.85528,1
1764318,110531876,OAK: WILLOW,5.0,1,,POINT (512928.6549517788 3897250.276189773),6,Bland,35.21583,-80.85528,1
1764319,110531877,OAK: WILLOW,5.0,1,,POINT (512923.9065971593 3897242.250153355),6,Bland,35.21583,-80.85528,1
1764320,110531878,OAK: WILLOW,5.0,1,,POINT (512917.5735734564 3897232.5207011523),6,Bland,35.21583,-80.85528,1
1764321,110531879,OAK: WILLOW,5.0,1,,POINT (512911.6086129812 3897221.8191311876),6,Bland,35.21583,-80.85528,1
1764322,110531880,OAK: WILLOW,5.0,1,,POINT (512905.7642411696 3897212.0904253363),6,Bland,35.21583,-80.85528,1
1764325,110531883,OAK: WILLOW,13.0,1,,POINT (513453.9181766489 3897666.892116012),5,Carson,35.21889,-80.85083,1
1764326,110531884,OAK: WILLOW,13.0,1,,POINT (513461.2569722773 3897659.468293492),5,Carson,35.21889,-80.85083,1
1764327,110531885,OAK: WILLOW,18.0,1,,POINT (513469.6363623559 3897650.497843216),5,Carson,35.21889,-80.85083,1
1764328,110531886,OAK: WILLOW,15.0,1,,POINT (513475.92623990634 3897643.4605588373),5,Carson,35.21889,-80.85083,1
1764329,110531887,OAK: WILLOW,16.0,1,,POINT (513482.90777209686 3897636.4232112947),5,Carson,35.21889,-80.85083,1
1764330,110531888,OAK: WILLOW,17.0,1,,POINT (513492.03874461836 3897626.954838865),5,Carson,35.21889,-80.85083,1
1764333,110531891,OAK: WILLOW,3.0,1,,POINT (513437.7483053392 3897657.153248937),5,Carson,35.21889,-80.85083,1
1764334,110531892,OAK: WILLOW,3.0,1,,POINT (513429.30476179544 3897667.0496439603),5,Carson,35.21889,-80.85083,1
1764335,110531893,OAK: WILLOW,12.0,1,,POINT (512950.0299838566 3897409.964799981),6,Bland,35.21583,-80.85528,1
1764338,110531896,OAK: WILLOW,12.0,1,,POINT (512961.2740576857 3897399.0450062584),6,Bland,35.21583,-80.85528,1
1764339,110531897,OAK: WILLOW,15.0,1,W BLAND ST,POINT (512978.9916492153 3897384.976066683),6,Bland,35.21583,-80.85528,1
1764343,110531901,OAK: WILLOW,2.0,1,,POINT (512866.5454234021 3897153.95480073),6,Bland,35.21583,-80.85528,1
1764344,110531902,OAK: WILLOW,2.0,1,,POINT (512860.70235145825 3897143.2533871774),6,Bland,35.21583,-80.85528,1
1764345,110531903,OAK: WILLOW,2.0,1,,POINT (512855.22612299916 3897131.824014791),6,Bland,35.21583,-80.85528,1
1764346,110531904,OAK: WILLOW,14.0,1,,POINT (512817.80575260933 3897096.2905014255),6,Bland,35.21583,-80.85528,1
1764347,110531905,OAK: WILLOW,13.0,1,,POINT (512823.5302634494 3897104.6826819833),6,Bland,35.21583,-80.85528,1
1764348,110531906,OAK: WILLOW,12.0,1,,POINT (512829.0084195403 3897114.775683462),6,Bland,35.21583,-80.85528,1
1764349,110531907,OAK: WILLOW,18.0,1,,POINT (512835.21906673233 3897124.9907363644),6,Bland,35.21583,-80.85528,1
1764350,110531908,OAK: WILLOW,15.0,1,,POINT (512846.78126243054 3897147.850467155),6,Bland,35.21583,-80.85528,1
1764351,110531909,OAK: WILLOW,12.0,1,,POINT (512852.3808530674 3897158.308591009),6,Bland,35.21583,-80.85528,1
1764352,110531910,OAK: WILLOW,11.0,1,,POINT (512858.712603029 3897169.0094514564),6,Bland,35.21583,-80.85528,1
1764353,110531911,OAK: WILLOW,10.0,1,,POINT (512865.7728327008 3897182.021534428),6,Bland,35.21583,-80.85528,1
1764354,110531912,OAK: WILLOW,7.0,1,,POINT (512871.25297245197 3897190.6562748407),6,Bland,35.21583,-80.85528,1
1764357,110531915,OAK: WILLOW,4.0,1,301 W PARK AV,POINT (512646.7664397132 3897011.2972276774),6,Bland,35.21583,-80.85528,1
1764358,110531916,OAK: WILLOW,4.0,1,1700 S TRYON ST,POINT (512684.8792267128 3896878.3997977013),6,Bland,35.21583,-80.85528,1
1764358,110531916,OAK: WILLOW,4.0,1,1700 S TRYON ST,POINT (512684.8792267128 3896878.3997977013),7,East/West,35.21194,-80.85917,1
1764359,110531917,OAK: WILLOW,4.0,1,235 W KINGSTON AV,POINT (512669.5972244853 3896886.8433954166),6,Bland,35.21583,-80.85528,1
1764359,110531917,OAK: WILLOW,4.0,1,235 W KINGSTON AV,POINT (512669.5972244853 3896886.8433954166),7,East/West,35.21194,-80.85917,1
1764360,110531918,OAK: WILLOW,4.0,1,,POINT (512642.21223303035 3896902.5629263963),6,Bland,35.21583,-80.85528,1
1764360,110531918,OAK: WILLOW,4.0,1,,POINT (512642.21223303035 3896902.5629263963),7,East/West,35.21194,-80.85917,1
1764361,110531919,OAK: WILLOW,4.0,1,215 W PARK AV,POINT (512822.505386692 3896966.7686641044),6,Bland,35.21583,-80.85528,1
1764361,110531919,OAK: WILLOW,4.0,1,215 W PARK AV,POINT (512822.505386692 3896966.7686641044),7,East/West,35.21194,-80.85917,1
